EventId	UserId	ItemId	Timestamp
3761	473	1386	1320872717
3762	681	1387	1323317556
3763	873	1388	1352862608
3764	346	1388	1353051173
3765	585	1389	1343001731
3766	235	1389	1343002577
3767	282	1390	1350990456
3768	146	1390	1350988625
3769	16	1391	1318413110
3770	58	1391	1318423500
3771	282	1392	1351210671
3772	246	1392	1351163359
3773	3	1393	1336708074
3774	240	1393	1336708609
3775	482	1394	1341579838
3776	16	1395	1347606721
3777	77	1395	1347619535
3778	355	1396	1334759761
3779	58	1396	1334797826
3780	76	1397	1349567706
3781	75	1397	1349572701
3782	303	1398	1351344821
3783	25	1398	1351428894
3784	28	1398	1351426567
3785	172	1398	1351345289
3786	438	1399	1348562943
3787	362	1399	1348588197
3788	244	1399	1348557536
3789	412	1400	1343299441
3790	33	1400	1343300051
3791	293	1400	1343297996
3792	30	1401	1328929387
3793	491	1402	1338610512
3794	230	1402	1338757780
3795	874	1403	1351647577
3796	56	1403	1351694388
3797	488	1403	1351654923
3798	51	1403	1351675395
3799	308	1403	1351723511
3800	120	1403	1351664033
3801	423	1404	1313476193
3802	436	1404	1313474009
3803	575	1405	1340682577
3804	877	1406	1351156843
3805	553	1407	1309959039
3806	187	1407	1309962169
3807	24	1408	1334475998
3808	394	1408	1334483385
3809	6	1408	1334483697
3810	363	1409	1343998125
3811	403	1409	1344088975
3812	303	1410	1344778658
3813	95	1411	1319509289
3814	405	1411	1335963876
3815	441	1412	1344659662
3816	292	1412	1344764399
3817	97	1412	1344687439
3818	77	1413	1349750108
3819	104	1414	1351148698
3820	299	1414	1351148890
3821	79	1415	1341718211
3822	605	1415	1341770031
3823	522	1415	1341773390
3824	608	1415	1341771647
3825	24	1416	1329007308
3826	4	1416	1329036799
3827	425	1417	1338820087
3828	89	1417	1338862681
3829	312	1417	1339341615
3830	861	1418	1314862278
3831	251	1418	1315459697
3832	531	1419	1328414704
3833	266	1419	1328504734
3834	204	1419	1328452869
3835	36	1419	1328433696
3836	436	1419	1328423508
3837	327	1419	1328425295
3838	105	1419	1328422863
3839	566	1420	1343637278
3840	878	1421	1318513857
3841	134	1421	1318528324
3842	873	1422	1349156434
3843	60	1422	1349194506
3844	242	1423	1349828452
3845	118	1423	1349785527
3846	28	1424	1350021326
3847	15	1424	1349322922
3848	879	1425	1315378601
3849	320	1425	1315531476
3850	649	1426	1353844800
3851	880	1426	1353847586
3852	79	1427	1348203787
3853	27	1427	1348204069
3854	291	1428	1324545247
3855	173	1428	1324530385
3856	51	1428	1324631864
3857	158	1428	1324534853
3858	263	1428	1324535146
3859	327	1428	1324542352
3860	122	1429	1352182417
3861	361	1429	1352245935
3862	114	1429	1353433799
3863	61	1429	1353433733
3864	302	1429	1352262519
3865	378	1430	1333627348
3866	29	1430	1333563637
3867	52	1430	1333563454
3868	853	1431	1339593632
3869	15	1431	1339602650
3870	446	1432	1343635266
3871	525	1432	1343631103
3872	879	1433	1354303034
3873	252	1433	1354267153
3874	79	1434	1312596597
3875	256	1434	1312598510
3876	282	1435	1351609335
3877	111	1435	1351325628
3878	103	1436	1324110980
3879	184	1436	1324135137
3880	649	1437	1352563840
3881	472	1437	1352565105
3882	881	1437	1352612515
3883	853	1438	1349259899
3884	13	1438	1349267420
3885	505	1439	1346992968
3886	68	1439	1347027982
3887	282	1440	1301502079
3888	221	1441	1352461547
3889	223	1441	1352516561
3890	870	1442	1342250650
3891	366	1442	1342256548
3892	256	1443	1326102583
3893	87	1443	1326100258
3894	75	1444	1318941624
3895	116	1444	1318943100
3896	427	1445	1349759098
3897	882	1445	1349761476
3898	281	1446	1349316665
3899	147	1446	1349322388
3900	825	1447	1313577390
3901	598	1447	1313585578
3902	413	1448	1336840394
3903	611	1448	1336886237
3904	104	1449	1353029668
3905	58	1449	1353041842
3906	555	1449	1353059043
3907	361	1449	1353035819
3908	883	1449	1353045241
3909	114	1449	1353072474
3910	399	1450	1292127438
3911	884	1450	1292140276
3912	333	1451	1350627131
3913	188	1451	1350628741
3914	552	1452	1333634326
3915	670	1453	1347176135
3916	31	1453	1347167291
3917	15	1453	1347165422
3918	525	1454	1338126015
3919	249	1454	1338131574
3920	58	1455	1287657995
3921	885	1455	1287669192
3922	146	1456	1326703397
3923	137	1456	1325669739
3924	597	1457	1343349655
3925	196	1457	1343360057
3926	304	1457	1343308888
3927	474	1457	1343361084
3928	596	1457	1343308044
3929	104	1458	1351142704
3930	76	1458	1350361342
3931	202	1458	1350726373
3932	43	1458	1350363188
3933	168	1458	1350446916
3934	29	1458	1350381682
3935	438	1458	1351165682
3936	729	1458	1351009367
3937	352	1458	1350465766
3938	66	1459	1311781231
3939	671	1459	1311816480
3940	697	1460	1334799597
3941	185	1460	1334798933
3942	187	1460	1334800166
3943	14	1461	1345209293
3944	24	1462	1347757296
3945	233	1462	1347757736
3946	256	1463	1342438954
3947	175	1463	1342604665
3948	64	1463	1342494213
3949	193	1463	1342452405
3950	58	1464	1343162402
3951	16	1465	1338425908
3952	448	1465	1338456723
3953	585	1466	1351930429
3954	167	1466	1351946055
3955	39	1466	1351945224
3956	366	1466	1351973402
3957	325	1466	1351998429
3958	219	1466	1351991920
3959	194	1466	1351946346
3960	65	1466	1351966180
3961	756	1467	1349772458
3962	882	1467	1349769631
3963	172	1467	1349781465
3964	181	1467	1349846163
3965	242	1468	1353188146
3966	276	1468	1353142092
3967	31	1468	1353159828
3968	886	1469	1348909437
3969	887	1469	1349403783
3970	366	1470	1260264845
3971	252	1470	1260268998
3972	888	1471	1308914739
3973	222	1471	1310275915
3974	453	1471	1309967737
3975	889	1472	1337142686
3976	669	1472	1337399103
3977	606	1473	1322068420
3978	626	1473	1322085616
3979	491	1474	1353147123
3980	218	1475	1318154813
3981	289	1475	1318209385
3982	276	1476	1352096684
3983	41	1476	1352096897
3984	18	1476	1352038697
3985	553	1477	1353204249
3986	126	1477	1353208374
3987	484	1478	1345976472
3988	144	1479	1353485398
3989	337	1479	1353593630
3990	111	1480	1353389551
3991	513	1480	1353454254
3992	469	1480	1353383198
3993	244	1480	1353383593
3994	152	1481	1345087385
3995	175	1481	1345098263
3996	446	1482	1341150972
3997	485	1482	1341157660
3998	890	1483	1344470513
3999	217	1483	1344503669
4000	41	1484	1349743750
4001	61	1484	1349406847
4002	260	1484	1349743855
4003	79	1485	1350909156
4004	13	1485	1350972609
4005	355	1486	1345119001
4006	818	1486	1345130537
4007	139	1487	1332027615
4008	79	1488	1334070100
4009	309	1488	1334070373
4010	363	1489	1341373993
4011	429	1489	1341457539
4012	166	1489	1341453383
4013	256	1490	1340013592
4014	346	1490	1340021730
4015	238	1491	1352363996
4016	891	1491	1352620567
4017	171	1491	1352350981
4018	40	1491	1352352399
4019	892	1492	1346681497
4020	325	1492	1346682085
4021	259	1493	1351124739
4022	104	1493	1351127699
4023	370	1493	1351144374
4024	147	1493	1351128826
4025	65	1493	1351148115
4026	893	1494	1312603243
4027	416	1494	1314109228
4028	647	1495	1344106544
4029	33	1495	1344131397
4030	573	1495	1344132286
4031	701	1496	1323877870
4032	782	1496	1323429554
4033	584	1496	1323890633
4034	207	1497	1353297947
4035	124	1497	1353304482
4036	113	1497	1353298561
4037	894	1498	1310563799
4038	663	1498	1310587757
4039	308	1499	1348658666
4040	188	1499	1348664807
4041	457	1500	1313726245
4042	895	1500	1313738876
4043	208	1501	1343310533
4044	670	1501	1343311217
4045	246	1501	1343346135
4046	447	1501	1343309853
4047	213	1501	1343308559
4048	307	1501	1343311506
4049	611	1502	1326953975
4050	725	1502	1327300778
4051	353	1503	1306322115
4052	667	1503	1306340337
4053	117	1504	1298340296
4054	730	1504	1298344571
4055	353	1505	1348365305
4056	243	1505	1348388709
4057	58	1506	1345105613
4058	850	1506	1345104493
4059	556	1506	1345121307
4060	33	1506	1345106657
4061	388	1506	1345110108
4062	410	1507	1353996566
4063	119	1507	1353941420
4064	126	1507	1354341903
4065	116	1507	1355352969
4066	16	1508	1334673087
4067	458	1508	1334674605
4068	353	1509	1313832330
4069	181	1509	1349509935
4070	5	1510	1353206673
4071	887	1511	1353828981
4072	438	1512	1351319405
4073	60	1512	1351328303
4074	292	1513	1329031842
4075	366	1513	1329031693
4076	115	1514	1324285181
4077	44	1514	1324309040
4078	896	1515	1321336764
4079	820	1515	1321346480
4080	243	1515	1321341151
4081	770	1515	1321338753
4082	189	1515	1321346439
4083	897	1516	1322652620
4084	287	1516	1322752212
4085	898	1517	1304615343
4086	689	1518	1321089347
4087	751	1518	1321263286
4088	531	1519	1342892570
4089	30	1519	1342893604
4090	174	1519	1342892995
4091	79	1520	1352952719
4092	217	1520	1352953641
4093	473	1521	1294984846
4094	308	1521	1343148200
4095	375	1522	1284835094
4096	76	1522	1348369799
4097	80	1522	1348373697
4098	168	1522	1348373257
4099	14	1522	1348370325
4100	537	1522	1348373046
4101	181	1522	1348372516
4102	373	1523	1333371616
4103	88	1523	1333378287
4104	68	1524	1348203635
4105	670	1524	1348385455
4106	169	1524	1348199599
4107	29	1525	1328367050
4108	569	1525	1328268848
4109	899	1526	1344383388
4110	182	1526	1344445294
4111	502	1526	1344409027
4112	135	1526	1344703135
4113	520	1526	1344439955
4114	17	1526	1344664577
4115	395	1527	1311434526
4116	624	1527	1311488932
4117	714	1527	1311501420
4118	184	1527	1311472843
4119	414	1527	1311474028
4120	462	1527	1311473836
4121	697	1527	1311462258
4122	234	1527	1311437066
4123	73	1527	1311440704
4124	150	1527	1311445589
4125	445	1527	1311444701
4126	152	1528	1346197393
4127	40	1528	1346230230
4128	153	1529	1312086963
4129	668	1529	1312088085
4130	601	1530	1352159980
4131	88	1530	1352160668
4132	301	1531	1348935703
4133	818	1531	1348935336
4134	69	1531	1348980972
4135	244	1531	1348973775
4136	3	1532	1352690818
4137	454	1532	1354423092
4138	244	1532	1352713004
4139	900	1533	1320755395
4140	97	1533	1320846763
4141	313	1534	1349192343
4142	133	1534	1349249229
4143	15	1534	1349241759
4144	40	1535	1343446706
4145	264	1535	1343448766
4146	104	1536	1354018625
4147	13	1536	1349851359
4148	366	1536	1350661054
4149	171	1536	1350257033
4150	351	1536	1349361123
4151	61	1536	1349712311
4152	69	1536	1349405357
4153	540	1537	1318740396
4154	681	1537	1318682754
4155	180	1538	1351480535
4156	111	1538	1351482340
4157	489	1539	1350296299
4158	400	1539	1350386736
4159	77	1540	1349759417
4160	168	1541	1348637333
4161	13	1541	1348582095
4162	834	1542	1346973595
4163	183	1542	1346992659
4164	901	1542	1346999488
4165	370	1542	1346999776
4166	562	1543	1347948474
4167	169	1543	1347964422
4168	309	1544	1340346514
4169	375	1544	1340314256
4170	752	1544	1340354612
4171	89	1544	1340263800
4172	236	1544	1340416794
4173	44	1544	1340356022
4174	64	1545	1340276778
4175	784	1545	1340335635
4176	137	1545	1340319406
4177	276	1545	1340289330
4178	448	1545	1340456212
4179	307	1545	1340426733
4180	706	1545	1340287395
4181	174	1545	1340343955
4182	458	1545	1340316083
4183	293	1545	1340254349
4184	207	1546	1354149439
4185	469	1546	1353808350
4186	446	1547	1353151630
4187	255	1548	1346681913
4188	637	1548	1346685447
4189	62	1549	1350989865
4190	228	1549	1351040940
4191	900	1550	1316610148
4192	263	1550	1316615980
4193	902	1551	1348393621
4194	246	1551	1348407168
4195	494	1552	1352541159
4196	73	1553	1302534129
4197	225	1553	1302538641
4198	563	1554	1345195625
4199	209	1554	1345252765
4200	357	1555	1349079357
4201	903	1555	1349179410
4202	204	1555	1349061390
4203	863	1555	1349066718
4204	246	1555	1349077940
4205	106	1556	1349069225
4206	258	1556	1349062171
4207	891	1556	1349078647
4208	122	1556	1349070442
4209	522	1556	1349079950
4210	875	1556	1349084492
4211	366	1557	1349062661
4212	315	1557	1349077091
4213	822	1557	1349080142
4214	458	1557	1349120812
4215	65	1557	1349063555
4216	265	1558	1353548686
4217	207	1558	1353675034
4218	61	1558	1354327399
4219	168	1559	1343363066
4220	42	1559	1343366278
4221	116	1560	1332051105
4222	654	1560	1333344753
4223	22	1560	1338817677
4224	113	1561	1332899957
4225	254	1561	1336716772
4226	315	1562	1330303185
4227	721	1562	1330323087
4228	737	1562	1332263005
4229	113	1563	1335916923
4230	612	1563	1336396817
4231	137	1563	1336437883
4232	409	1564	1345353145
4233	326	1564	1345346995
4234	89	1564	1345304948
4235	229	1564	1345449586
4236	33	1564	1345354105
4237	406	1565	1314069692
4238	306	1565	1314370876
4239	104	1566	1353579101
4240	28	1566	1353543211
4241	268	1566	1353579159
4242	50	1567	1353622253
4243	904	1567	1353632494
4244	119	1568	1349184333
4245	268	1568	1349186950
4246	76	1569	1351668873
4247	463	1569	1351662572
4248	352	1569	1351674310
4249	69	1569	1351736480
4250	463	1570	1349084484
4251	94	1570	1349117563
4252	211	1571	1343811416
4253	905	1571	1343974145
4254	906	1571	1343818753
4255	392	1572	1347724836
4256	119	1572	1347714175
4257	372	1572	1347723883
4258	709	1573	1336715151
4259	350	1573	1336712371
4260	907	1574	1351912100
4261	172	1574	1351951383
4262	908	1575	1349777635
4263	13	1575	1349787345
4264	420	1576	1288177507
4265	439	1576	1288187096
4266	885	1576	1288183424
4267	16	1577	1349922357
4268	887	1577	1349932564
4269	152	1578	1353202999
4270	111	1578	1353203803
4271	422	1579	1353714653
4272	413	1580	1332804560
4273	105	1580	1332826023
4274	892	1581	1342272433
4275	244	1581	1349058698
4276	357	1582	1352899147
4277	126	1582	1352899131
4278	599	1582	1352898178
4279	355	1582	1352899749
4280	533	1583	1309568338
4281	375	1583	1309874864
4282	909	1584	1309611637
4283	910	1584	1309709663
4284	495	1585	1329401872
4285	353	1586	1344955664
4286	464	1586	1344991878
4287	35	1587	1342880874
4288	357	1587	1342873721
4289	161	1587	1342872141
4290	450	1588	1352088452
4291	492	1589	1350080438
4292	247	1589	1350085054
4293	665	1590	1352031602
4294	178	1590	1352086014
4295	658	1591	1342677233
4296	58	1591	1343044753
4297	260	1592	1350309479
4298	591	1593	1343483102
4299	15	1593	1343540856
4300	468	1594	1351837198
4301	111	1594	1351866919
4302	911	1595	1335238145
4303	815	1595	1335240221
4304	373	1596	1337065243
4305	208	1596	1337132881
4306	865	1596	1337132679
4307	126	1597	1342888073
4308	158	1597	1342889987
4309	912	1598	1352009862
4310	61	1598	1352013850
4311	282	1599	1311814236
4312	913	1599	1311825369
4313	234	1599	1312062689
4314	207	1600	1353240291
4315	410	1600	1353260755
4316	247	1600	1353244073
4317	603	1601	1328932054
4318	806	1601	1328936763
4319	585	1602	1350267638
4320	282	1602	1350345557
4321	258	1603	1327644108
4322	892	1603	1328110691
4323	858	1604	1304310542
4324	914	1604	1304352702
4325	104	1605	1353538363
4326	168	1605	1352512983
4327	258	1605	1353469342
4328	410	1605	1353432965
4329	469	1605	1353538695
4330	61	1605	1352512179
4331	244	1605	1352738449
4332	39	1606	1352306344
4333	366	1606	1352308697
4334	333	1606	1352310185
4335	882	1607	1350185704
4336	76	1607	1350298853
4337	36	1607	1350290793
4338	19	1607	1350292465
4339	185	1607	1350290503
4340	181	1607	1350305369
4341	162	1608	1315116987
4342	256	1608	1315203220
4343	745	1608	1315404164
4344	265	1609	1353494837
4345	104	1609	1353500264
4346	8	1609	1353499234
4347	113	1609	1353512707
4348	476	1609	1353561277
4349	395	1610	1305298036
4350	173	1610	1305344615
4351	50	1611	1325644785
4352	809	1611	1325650747
4353	350	1612	1311604181
4354	558	1612	1311641797
4355	27	1613	1298095355
4356	668	1613	1298097035
4357	915	1614	1321965631
4358	916	1614	1322013761
4359	58	1615	1346376685
4360	276	1615	1346342499
4361	171	1615	1346413647
4362	40	1615	1346349570
4363	250	1615	1346366466
4364	260	1615	1346342543
4365	230	1616	1346723669
4366	58	1616	1346739302
4367	43	1617	1348316021
4368	122	1617	1349005212
4369	119	1617	1348213036
4370	116	1617	1348237974
4371	917	1617	1354405592
4372	23	1617	1348217747
4373	77	1618	1333158905
4374	495	1618	1333169428
4375	177	1618	1333170109
4376	50	1619	1353136887
4377	33	1619	1353146120
4378	218	1620	1312588233
4379	631	1620	1312652657
4380	262	1621	1342893841
4381	35	1621	1342892795
4382	72	1621	1342892526
4383	308	1621	1342892305
4384	918	1622	1336363472
4385	731	1623	1318209004
4386	233	1623	1349827374
4387	16	1624	1341486369
4388	69	1624	1341486524
4389	353	1625	1282655989
4390	290	1625	1282894711
4391	74	1626	1345191765
4392	325	1626	1345193951
4393	779	1627	1349515412
4394	3	1627	1349525326
4395	60	1627	1349516621
4396	41	1627	1349524854
4397	50	1628	1299206469
4398	376	1628	1299210545
4399	729	1629	1318733804
4400	854	1629	1318734203
4401	919	1630	1338892809
4402	383	1630	1338972976
4403	920	1631	1331439832
4404	403	1632	1275379248
4405	5	1633	1318315485
4406	322	1633	1318329040
4407	803	1634	1353163122
4408	298	1634	1353231056
4409	921	1635	1340239493
4410	212	1635	1340241413
4411	922	1636	1349163772
4412	258	1636	1349228208
4413	923	1637	1322303787
4414	620	1637	1324953680
4415	447	1638	1351495732
4416	453	1638	1351557401
4417	88	1638	1351554423
4418	61	1638	1351555594
4419	255	1639	1353062172
4420	256	1640	1349014597
4421	924	1640	1349020702
4422	490	1640	1349013755
4423	925	1641	1353411846
4424	789	1641	1353560348
4425	69	1641	1353472864
4426	597	1642	1344326182
4427	304	1642	1345208321
4428	474	1642	1344328676
4429	312	1642	1344249929
4430	596	1642	1345205164
4431	493	1643	1351001359
4432	114	1643	1351125852
4433	340	1644	1318439246
4434	820	1644	1318494411
4435	926	1645	1346123182
4436	85	1645	1346722268
4437	248	1646	1354097921
4438	345	1646	1353910150
4439	199	1646	1353456995
4440	17	1647	1344173234
4441	927	1648	1342177967
4442	803	1649	1313640756
4443	416	1649	1314262451
4444	180	1650	1353277768
4445	458	1650	1334699837
4446	16	1651	1350711337
4447	258	1651	1350739006
4448	12	1651	1350782599
4449	88	1651	1350785552
4450	112	1651	1350783354
4451	44	1652	1340001123
4452	276	1652	1340027618
4453	6	1653	1348660070
4454	44	1653	1348763394
4455	575	1654	1342100776
4456	928	1655	1311824257
4457	929	1655	1311847944
4458	168	1656	1345175813
4459	217	1656	1345171992
4460	133	1657	1344919275
4461	119	1657	1344926503
4462	372	1658	1321412798
4463	120	1658	1321437820
4464	577	1659	1334291475
4465	185	1659	1334380858
4466	446	1660	1347212253
4467	109	1661	1346683182
4468	930	1662	1347519666
4469	931	1662	1347521791
4470	205	1663	1338392067
4471	568	1663	1338515139
4472	104	1664	1352732914
4473	43	1664	1352732453
4474	355	1665	1349529490
4475	57	1665	1349690991
4476	261	1666	1351182308
4477	717	1667	1313103296
4478	284	1667	1312916588
4479	153	1668	1334406811
4480	140	1668	1334041725
4481	932	1669	1353929838
4482	933	1669	1353931167
4483	16	1670	1342747256
4484	33	1670	1343830343
4485	44	1671	1351586502
4486	133	1672	1319475716
4487	72	1672	1319475350
4488	36	1672	1319485953
4489	436	1672	1319528078
4490	474	1672	1319476602
4491	391	1672	1319475650
4492	445	1672	1319476441
4493	467	1673	1334328466
4494	436	1673	1337080333
4495	653	1674	1319305174
4496	16	1675	1348195527
4497	501	1675	1348235223
4498	80	1676	1353545711
4499	821	1677	1336035527
4500	256	1677	1336049600
4501	213	1678	1349410500
4502	32	1678	1349455782
4503	334	1679	1338893703
4504	934	1679	1338900688
4505	355	1680	1343090268
4506	426	1680	1343104970
4507	42	1681	1347376242
4508	293	1681	1347309749
4509	821	1682	1353425908
4510	822	1682	1353430407
4511	218	1683	1324441213
4512	242	1683	1347713244
4513	166	1683	1347707522
4514	109	1683	1347712400
4515	80	1684	1326550472
4516	88	1684	1326585995
4517	19	1685	1315277592
4518	36	1685	1315287121
4519	482	1686	1340677309
4520	50	1687	1332238013
4521	356	1687	1332257598
4522	371	1687	1332263621
4523	305	1687	1332252961
4524	476	1688	1353123892
4525	294	1688	1353129012
4526	19	1689	1334292974
4527	266	1689	1334302125
4528	105	1689	1334306895
4529	202	1690	1340950951
4530	1	1691	1351170723
4531	113	1691	1351354186
4532	285	1691	1351241464
4533	121	1691	1351354706
4534	355	1691	1351243186
4535	461	1692	1299816859
4536	781	1692	1299820715
4537	279	1692	1299819374
4538	187	1693	1334484521
4539	85	1693	1334493372
4540	935	1694	1348826343
4541	60	1694	1348827303
4542	917	1695	1338632007
4543	276	1696	1339775884
4544	147	1696	1347931448
4545	41	1696	1347899209
4546	936	1697	1315763609
4547	573	1697	1315693345
4548	353	1698	1333170865
4549	120	1698	1333171008
4550	606	1699	1319897822
4551	765	1699	1319975860
4552	79	1700	1348643975
4553	325	1700	1348644954
4554	8	1701	1353323349
4555	581	1701	1353323471
4556	294	1701	1353290769
4557	476	1701	1353378751
4558	259	1701	1353874756
4559	281	1701	1353291849
4560	351	1701	1353324812
4561	364	1702	1344184116
4562	266	1702	1344213510
4563	310	1702	1344215917
4564	15	1702	1344217300
4565	935	1703	1351647311
4566	282	1703	1351662525
4567	395	1703	1351660631
4568	937	1703	1351664397
4569	503	1703	1351678443
4570	732	1704	1350655188
4571	525	1704	1350655406
4572	171	1704	1350700608
4573	355	1704	1350654016
4574	33	1704	1350654468
4575	465	1704	1350641594
4576	114	1704	1350662442
4577	302	1704	1350732414
4578	791	1705	1343636441
4579	703	1705	1343654262
4580	342	1706	1345473954
4581	15	1706	1345560264
4582	111	1707	1352544376
4583	249	1707	1352544702
4584	32	1707	1352543618
4585	361	1707	1352544621
4586	60	1707	1352548157
4587	465	1707	1352541617
4588	114	1707	1352616549
4589	350	1707	1352548902
4590	139	1708	1342898952
4591	258	1708	1342892564
4592	33	1708	1342892841
4593	324	1709	1344103930
4594	233	1709	1344124132
4595	33	1709	1344131736
4596	619	1709	1344142226
4597	24	1710	1347781185
4598	27	1710	1347782973
4599	18	1710	1347781728
4600	226	1711	1346465202
4601	648	1711	1346471553
4602	248	1712	1351437030
4603	208	1712	1351437467
4604	720	1712	1351437558
4605	110	1712	1351486933
4606	50	1713	1341045798
4607	89	1713	1341057079
4608	670	1713	1341054499
4609	820	1714	1340198509
4610	770	1714	1340172399
4611	598	1714	1340183094
4612	189	1714	1340172494
4613	8	1715	1338163591
4614	88	1715	1338164969
4615	524	1716	1344962922
4616	938	1716	1345029483
4617	175	1717	1345463459
4618	321	1717	1345468580
4619	233	1717	1346051596
4620	636	1718	1353464071
4621	180	1718	1353465011
4622	353	1719	1316328315
4623	134	1719	1316330243
4624	104	1720	1351001144
4625	140	1720	1350920104
4626	133	1720	1350914632
4627	392	1720	1350987669
4628	246	1720	1350918751
4629	258	1720	1350926505
4630	15	1720	1350947371
4631	308	1720	1350925356
4632	79	1721	1328799486
4633	939	1721	1328800000
4634	293	1721	1328799844
4635	168	1722	1343197780
4636	235	1722	1343221180
4637	238	1722	1343267538
4638	15	1722	1343192266
4639	429	1723	1330406401
4640	405	1723	1330016792
4641	398	1723	1330018548
4642	134	1723	1330017380
4643	929	1724	1305878821
4644	535	1725	1330430643
4645	25	1726	1348761688
4646	259	1726	1348762850
4647	18	1726	1348776214
4648	165	1727	1341047300
4649	332	1727	1341054761
4650	344	1728	1350170664
4651	156	1728	1350230339
4652	29	1728	1331374439
4653	315	1728	1331392556
4654	332	1728	1331377489
4655	738	1729	1350611050
4656	566	1729	1350640139
4657	364	1730	1347417435
4658	175	1730	1347441546
4659	940	1731	1337112780
4660	366	1731	1337413833
4661	293	1731	1343023720
4662	328	1732	1328842662
4663	255	1733	1351412319
4664	502	1734	1347075977
4665	258	1734	1347073034
4666	40	1734	1347078609
4667	941	1735	1351423864
4668	167	1735	1351425259
4669	103	1736	1345968719
4670	942	1737	1328322052
4671	310	1737	1322548423
4672	204	1737	1328104127
4673	138	1737	1302567957
4674	943	1738	1348631673
4675	356	1738	1348666306
4676	525	1738	1348629143
4677	35	1738	1348628372
4678	178	1738	1348628741
4679	741	1738	1348648676
4680	36	1738	1348630532
4681	461	1738	1348610584
4682	391	1738	1348629261
4683	124	1739	1351206009
4684	366	1739	1351208432
4685	65	1740	1340781333
4686	43	1740	1340782985
4687	65	1741	1352877557
4688	76	1742	1348991903
4689	394	1742	1348991779
4690	301	1742	1349086272
4691	118	1742	1348994236
4692	777	1742	1348994804
4693	172	1742	1349084934
4694	944	1743	1343624708
4695	309	1743	1343657133
4696	428	1743	1343663512
4697	35	1743	1343632310
4698	81	1743	1343659188
4699	119	1743	1343631008
4700	217	1743	1343654439
4701	126	1743	1343628341
4702	174	1744	1343631796
4703	465	1744	1343661859
4704	433	1745	1348527601
4705	622	1745	1348556591
4706	556	1745	1348548626
4707	945	1746	1339080672
4708	427	1746	1312973091
4709	76	1747	1345772417
4710	33	1747	1345772947
4711	438	1748	1348563109
4712	41	1748	1348564705
4713	18	1748	1348563476
4714	697	1749	1288854371
4715	634	1749	1288884313
4716	946	1750	1339810176
4717	204	1750	1340025508
4718	927	1751	1350919969
4719	313	1752	1349973482
4720	502	1752	1350185038
4721	900	1753	1322974999
4722	273	1753	1323042954
4723	474	1754	1350357644
4724	340	1754	1350376796
4725	569	1754	1350375825
4726	33	1755	1350655681
4727	60	1755	1350521898
4728	633	1755	1350522373
4729	592	1756	1347493800
4730	109	1756	1347530464
4731	139	1757	1347938079
4732	68	1757	1348640218
4733	428	1757	1348040189
4734	81	1757	1346150920
4735	200	1757	1347970319
4736	258	1757	1347327981
4737	618	1757	1302244114
4738	947	1757	1264420952
4739	278	1757	1279516955
4740	126	1757	1335836925
4741	32	1757	1347961411
4742	240	1757	1312351468
4743	73	1757	1282618853
4744	308	1757	1347961013
4745	18	1757	1347959299
4746	57	1758	1352344113
4747	224	1758	1352349968
4748	233	1758	1352353523
4749	38	1759	1351328447
4750	502	1759	1351328934
4751	743	1760	1335316789
4752	309	1760	1335325819
4753	948	1760	1335328365
4754	383	1760	1335426686
4755	161	1760	1335415348
4756	285	1761	1344404100
4757	58	1761	1344430709
4758	672	1762	1350546188
4759	19	1763	1336886493
4760	949	1763	1336890382
4761	79	1764	1353837840
4762	64	1764	1353854252
4763	259	1765	1333585041
4764	193	1765	1333590823
4765	162	1766	1320158839
4766	256	1766	1320197893
4767	104	1767	1350404145
4768	180	1767	1350435970
4769	43	1767	1350404805
4770	258	1767	1350404052
4771	353	1768	1349434506
4772	243	1768	1349573314
4773	19	1768	1349602526
4774	949	1769	1330524386
4775	436	1769	1331120603
4776	50	1770	1340594807
4777	383	1770	1340596797
4778	535	1771	1338259077
4779	109	1771	1338384916
4780	637	1772	1353385371
4781	476	1772	1353386694
4782	271	1773	1324168717
4783	670	1773	1324226664
4784	302	1773	1356166096
4785	408	1774	1341691083
4786	572	1774	1341708692
4787	384	1774	1341720953
4788	33	1774	1341711925
4789	185	1775	1341498963
4790	626	1775	1341736397
4791	207	1776	1349941489
4792	508	1776	1350011196
4793	754	1777	1348745604
4794	854	1777	1348976349
4795	329	1778	1331509996
4796	384	1778	1331512323
4797	657	1779	1301545137
4798	187	1779	1301549321
4799	64	1780	1332586644
4800	681	1780	1332588787
4801	755	1781	1286760057
4802	183	1781	1286785798
4803	950	1782	1328757485
4804	526	1782	1328798095
4805	491	1783	1344943266
4806	213	1783	1344953227
4807	241	1783	1344949916
4808	79	1784	1351206481
4809	247	1784	1351208844
4810	493	1785	1329009264
4811	813	1785	1329041784
4812	226	1786	1347633719
4813	89	1786	1347635994
4814	173	1787	1341163403
4815	312	1788	1348893560
4816	596	1788	1349010608
4817	79	1789	1323854734
4818	631	1789	1323857406
4819	211	1790	1342689568
4820	58	1790	1342693046
4821	282	1791	1353630504
4822	207	1791	1353632105
4823	294	1791	1353680315
4824	468	1791	1353632110
4825	258	1792	1347627476
4826	373	1793	1346036223
4827	251	1793	1346037422
4828	115	1794	1351001785
4829	814	1794	1351052582
4830	355	1794	1351088375
4831	951	1795	1321954209
4832	97	1795	1321971565
4833	457	1795	1322135670
4834	256	1796	1349596416
4835	737	1796	1349622926
