EventId	UserId	ItemId	Timestamp
2106	326	735	1349320376
2107	7	736	1343881728
2108	181	736	1343887170
2109	41	737	1316253574
2110	211	737	1316254328
2111	91	738	1352440790
2112	326	738	1352460484
2113	202	739	1343632296
2114	152	739	1343631170
2115	70	740	1345562629
2116	179	740	1351565849
2117	207	740	1345566396
2118	44	741	1351851069
2119	65	741	1351898644
2120	488	742	1311729461
2121	110	742	1315309162
2122	424	742	1316940482
2123	483	742	1311874052
2124	335	742	1311688241
2125	235	742	1311657022
2126	489	743	1332666646
2127	490	743	1331428685
2128	442	744	1343691827
2129	335	744	1343663780
2130	390	744	1343662271
2131	474	745	1311651749
2132	347	745	1311656332
2133	131	746	1343217203
2134	362	746	1344842338
2135	196	747	1311907376
2136	275	747	1311901671
2137	346	747	1312001050
2138	449	747	1311911844
2139	134	748	1346842582
2140	218	749	1343024657
2141	152	749	1343103409
2142	81	750	1348380723
2143	33	750	1348406245
2144	155	750	1348378338
2145	166	751	1352518686
2146	294	751	1344669972
2147	491	751	1344681892
2148	75	751	1344667332
2149	51	752	1347924637
2150	442	752	1347924908
2151	267	752	1347930038
2152	117	752	1347923541
2153	158	752	1347942496
2154	489	753	1332835173
2155	104	753	1345989496
2156	97	754	1352121322
2157	184	754	1352122459
2158	84	755	1313106165
2159	255	755	1313113046
2160	84	756	1337942766
2161	320	756	1337876042
2162	129	757	1351303408
2163	250	757	1351317856
2164	154	757	1352091320
2165	58	757	1351307598
2166	492	758	1313286456
2167	493	758	1350033612
2168	334	758	1350016506
2169	113	759	1354026288
2170	94	759	1354077416
2171	81	760	1349934053
2172	3	760	1349930128
2173	175	760	1349937959
2174	476	761	1332338294
2175	187	761	1332425491
2176	320	761	1336569732
2177	219	762	1351524891
2178	155	762	1351520926
2179	202	763	1349668074
2180	457	763	1349687300
2181	100	764	1353816775
2182	217	764	1353755214
2183	204	765	1338376700
2184	283	765	1338388395
2185	105	766	1350083045
2186	95	766	1350054205
2187	36	766	1350040678
2188	256	767	1342886211
2189	152	767	1342891594
2190	299	768	1290432868
2191	312	768	1290475835
2192	494	769	1355822787
2193	81	770	1352878215
2194	244	770	1352770489
2195	11	770	1352773082
2196	356	771	1347608723
2197	345	771	1347592353
2198	150	772	1348672575
2199	58	772	1348681238
2200	317	773	1351175647
2201	1	773	1351004638
2202	60	773	1350998830
2203	57	773	1351003175
2204	29	773	1351013652
2205	416	774	1353849078
2206	121	774	1353856878
2207	162	774	1353865592
2208	12	775	1340352831
2209	495	775	1341313989
2210	254	775	1340277209
2211	121	775	1340439374
2212	109	776	1343312104
2213	36	776	1342958697
2214	132	777	1339518403
2215	149	777	1339523835
2216	255	777	1339501647
2217	89	777	1339559124
2218	391	777	1339510700
2219	93	777	1339588363
2220	309	777	1339539835
2221	36	777	1339519149
2222	149	778	1353214365
2223	48	778	1353146359
2224	75	778	1353170980
2225	58	779	1348621524
2226	10	779	1348607980
2227	333	780	1344905238
2228	70	780	1344959895
2229	150	780	1344915933
2230	350	780	1344954486
2231	286	780	1344914371
2232	74	780	1344913975
2233	225	780	1344909283
2234	208	781	1336211541
2235	254	781	1336198843
2236	290	782	1353396222
2237	243	782	1353594152
2238	66	783	1347622216
2239	23	783	1347621653
2240	146	783	1347628471
2241	201	783	1347631061
2242	8	784	1347700094
2243	214	784	1347673978
2244	274	785	1311747659
2245	382	785	1311742784
2246	229	786	1353119396
2247	263	786	1353281086
2248	410	787	1339755398
2249	253	787	1339754166
2250	84	788	1331728084
2251	81	789	1349321748
2252	433	789	1349316593
2253	127	789	1349318979
2254	126	789	1349353859
2255	202	790	1346142623
2256	268	790	1346207378
2257	100	791	1353373244
2258	289	791	1353370759
2259	12	792	1351725740
2260	233	792	1351748562
2261	149	793	1341163109
2262	43	793	1341234844
2263	80	794	1348890929
2264	225	794	1348885216
2265	176	795	1326549080
2266	483	795	1326519036
2267	260	795	1326626210
2268	18	796	1311652420
2269	209	796	1311612260
2270	119	796	1311659907
2271	73	797	1346472059
2272	344	797	1346589071
2273	264	798	1344913475
2274	75	798	1344994329
2275	179	799	1352353095
2276	338	799	1352364193
2277	233	799	1352349021
2278	59	799	1352355831
2279	17	800	1341928742
2280	396	800	1341722466
2281	434	801	1353737528
2282	198	801	1353742333
2283	496	801	1353740258
2284	172	802	1317896360
2285	424	802	1317904526
2286	129	803	1351305126
2287	44	804	1353057417
2288	31	804	1353057531
2289	98	804	1353041216
2290	52	804	1353159403
2291	204	804	1353065231
2292	320	805	1337449923
2293	118	806	1348378499
2294	62	806	1348372830
2295	24	807	1349087707
2296	324	808	1349737491
2297	146	808	1349739791
2298	323	809	1344242758
2299	75	809	1344136002
2300	433	810	1348181965
2301	79	810	1333270737
2302	333	811	1314094112
2303	275	811	1314286099
2304	353	811	1314780679
2305	354	812	1353722724
2306	329	812	1353682358
2307	38	812	1353681513
2308	6	812	1353681710
2309	59	812	1353685885
2310	333	813	1321070260
2311	353	813	1321071493
2312	100	814	1353825104
2313	184	814	1353815851
2314	159	814	1353823695
2315	81	814	1353820719
2316	52	814	1353814923
2317	425	814	1353834651
2318	378	814	1353823764
2319	113	814	1353826553
2320	36	814	1353815292
2321	249	815	1352985568
2322	470	815	1352961169
2323	86	815	1353036926
2324	38	815	1353025372
2325	82	816	1349029391
2326	356	816	1348848702
2327	181	816	1329583239
2328	7	817	1346767054
2329	13	817	1346738506
2330	239	817	1346760710
2331	431	818	1315443702
2332	181	818	1315413115
2333	353	818	1315479979
2334	350	819	1351436124
2335	82	819	1351434716
2336	44	820	1353370924
2337	184	820	1353371765
2338	159	820	1353376476
2339	453	820	1353464113
2340	229	820	1353374873
2341	205	820	1353363196
2342	10	820	1353296545
2343	59	820	1353464005
2344	12	821	1352805892
2345	253	821	1352955854
2346	354	821	1352814865
2347	48	821	1353059989
2348	338	821	1352951549
2349	81	821	1352783206
2350	3	821	1353052741
2351	305	821	1352934418
2352	93	821	1352770585
2353	336	821	1353080837
2354	497	821	1353049639
2355	29	821	1352823320
2356	228	822	1336817655
2357	232	822	1336873087
2358	191	822	1336798783
2359	236	823	1311505908
2360	112	823	1311488334
2361	50	824	1350404276
2362	81	824	1350395708
2363	498	824	1350399799
2364	229	824	1350429347
2365	175	824	1350363373
2366	113	824	1350484567
2367	50	825	1344169325
2368	170	825	1344215620
2369	166	826	1334683823
2370	121	826	1334650799
2371	499	827	1311219033
2372	68	827	1311320302
2373	121	828	1342971921
2374	311	828	1342969438
2375	13	829	1339721974
2376	149	829	1339686929
2377	330	830	1349686058
2378	3	830	1352469876
2379	204	831	1318075869
2380	498	831	1318260760
2381	124	832	1352713392
2382	390	832	1351571232
2383	219	833	1347720547
2384	152	833	1347735511
2385	500	834	1351476154
2386	179	834	1351496588
2387	80	835	1353321704
2388	45	835	1353336418
2389	179	835	1353370421
2390	183	835	1353417488
2391	47	835	1353325777
2392	1	835	1353320963
2393	159	835	1353336769
2394	98	835	1353379247
2395	59	835	1353326158
2396	186	836	1347871456
2397	345	836	1347934717
2398	431	837	1325482892
2399	18	837	1325491038
2400	67	837	1325484458
2401	296	837	1333602215
2402	44	838	1351948658
2403	98	838	1351958691
2404	59	838	1351957213
2405	460	839	1347374610
2406	166	840	1345676334
2407	72	840	1345693030
2408	399	840	1345652860
2409	146	840	1345678432
2410	128	840	1345683296
2411	303	841	1335241328
2412	501	841	1335162406
2413	212	842	1341453093
2414	19	842	1341417894
2415	324	843	1353000485
2416	48	843	1353016969
2417	105	843	1353019005
2418	264	843	1352995495
2419	91	844	1345770748
2420	255	844	1345776147
2421	19	845	1351158423
2422	38	845	1351163788
2423	502	846	1345366695
2424	206	846	1345362493
2425	7	847	1344503586
2426	150	847	1344501705
2427	212	847	1344502012
2428	170	847	1344503406
2429	225	847	1344502028
2430	150	848	1348577888
2431	261	848	1348624288
2432	19	848	1348557759
2433	305	848	1353901011
2434	316	848	1348562943
2435	94	848	1353900556
2436	360	849	1329571914
2437	239	850	1344261686
2438	19	850	1344178865
2439	131	851	1343298115
2440	152	851	1343297787
2441	341	851	1343304742
2442	503	852	1328857544
2443	50	852	1328941778
2444	14	852	1328929387
2445	274	853	1313569548
2446	84	853	1313473766
2447	314	853	1313969483
2448	472	853	1313495391
2449	34	853	1314849771
2450	44	854	1352868277
2451	202	854	1352873231
2452	212	854	1352871141
2453	91	854	1352877126
2454	82	854	1352866185
2455	305	854	1353640263
2456	80	855	1347598907
2457	150	855	1348095380
2458	212	856	1342971925
2459	392	856	1342969812
2460	83	857	1334565107
2461	504	857	1334483641
2462	273	858	1344696109
2463	325	858	1344692270
2464	206	859	1347730076
2465	40	859	1347752370
2466	19	860	1345905449
2467	41	861	1328617870
2468	105	861	1328440940
2469	359	861	1328418364
2470	257	861	1328584710
2471	489	862	1335170455
2472	121	862	1335539184
2473	335	862	1334709355
2474	145	863	1338729749
2475	22	863	1338725214
2476	149	864	1349889832
2477	212	864	1349781737
2478	23	864	1349782670
2479	84	865	1315613256
2480	180	865	1317832966
2481	158	865	1318352127
2482	35	865	1318570975
2483	90	865	1317625744
2484	429	866	1324687383
2485	412	866	1324535017
2486	505	867	1352182744
2487	159	867	1352246689
2488	86	867	1352254390
2489	220	867	1352448318
2490	76	867	1353433799
2491	97	868	1345257748
2492	305	868	1353117001
2493	175	869	1353744339
2494	506	869	1353745375
2495	91	870	1342847360
2496	131	870	1342866163
2497	341	870	1342838419
2498	48	871	1352617108
2499	1	871	1352564556
2500	483	871	1352564944
2501	350	872	1349262386
2502	43	872	1349308829
2503	351	873	1352527035
2504	396	873	1352518534
2505	138	873	1352463196
2506	277	873	1352526721
2507	24	874	1347152227
2508	355	874	1346726257
2509	145	875	1327244837
2510	112	875	1327246201
2511	177	876	1336396922
2512	36	876	1336401339
2513	70	877	1336916580
2514	341	877	1336869995
2515	344	878	1353049634
2516	76	878	1353072474
2517	184	879	1352006361
2518	98	879	1353251845
2519	223	879	1353936747
2520	507	879	1354880143
2521	77	879	1352599239
2522	447	879	1355066871
2523	460	880	1321840777
2524	508	880	1321781151
2525	333	881	1350889801
2526	269	881	1351004506
2527	244	881	1350890631
2528	215	882	1347850968
2529	51	882	1347852083
2530	80	883	1349656794
2531	63	883	1347167788
2532	202	883	1347171354
2533	348	884	1325672937
2534	509	884	1325679425
2535	176	884	1326081021
2536	135	884	1325677790
2537	181	884	1325680991
2538	28	885	1330851379
2539	19	886	1350404318
2540	344	886	1350446677
2541	316	886	1351165682
2542	196	887	1328102069
2543	139	887	1328098208
2544	73	888	1342451673
2545	200	888	1342449610
2546	510	888	1342489786
2547	379	888	1342444702
2548	355	888	1342492205
2549	177	888	1342488068
2550	115	888	1342512044
2551	511	889	1339134871
2552	170	889	1339204338
2553	93	889	1339202998
2554	13	890	1346816879
2555	430	890	1346894516
2556	12	891	1346460673
2557	483	891	1348327869
2558	186	891	1346460807
2559	146	891	1346389270
2560	31	892	1344337221
2561	202	892	1344340030
2562	36	892	1344338038
2563	198	893	1294242488
2564	46	893	1341830130
2565	189	893	1351939170
2566	12	894	1351994605
2567	98	894	1351952912
2568	137	895	1350909640
2569	87	895	1350882881
2570	269	895	1351003885
2571	155	895	1350831096
2572	113	895	1350822539
2573	58	895	1350832242
2574	19	896	1349771329
2575	251	896	1349794021
2576	44	897	1353337303
2577	242	897	1353146124
2578	184	897	1353152937
2579	62	897	1353236505
2580	301	897	1353806088
2581	101	897	1353161467
2582	160	897	1353222866
2583	22	897	1353138018
2584	269	897	1353241451
2585	189	897	1353149847
2586	274	898	1310268162
2587	512	898	1310276214
2588	404	898	1309666512
2589	309	898	1310388504
2590	330	899	1353469949
2591	434	899	1353485913
2592	301	899	1353478740
2593	416	899	1353475825
2594	82	899	1353510188
2595	39	899	1353489916
2596	167	899	1353553072
2597	305	899	1353512981
2598	343	899	1353491965
2599	244	899	1353474131
2600	270	899	1353510012
2601	51	900	1347978636
2602	146	900	1347898473
2603	234	901	1313099623
2604	84	901	1313106510
2605	44	902	1352097187
2606	179	902	1352099487
2607	226	902	1352068171
2608	356	902	1352038124
2609	206	903	1351363287
2610	47	903	1351380483
2611	60	904	1351362932
2612	82	904	1351511675
2613	437	904	1351360746
2614	219	904	1351383889
2615	35	904	1351391130
2616	151	905	1345355706
2617	84	905	1346761295
2618	179	906	1353503276
2619	48	906	1353487297
2620	87	906	1353593039
2621	6	906	1353487776
2622	513	907	1346771260
2623	344	907	1346835684
2624	19	908	1347077297
2625	100	909	1353388142
2626	416	909	1353395229
2627	94	909	1353386055
2628	76	910	1342196660
2629	24	910	1342231809
2630	8	911	1349953083
2631	104	911	1349398878
2632	93	911	1349184820
2633	429	912	1335786274
2634	75	912	1335762394
2635	514	913	1298766575
2636	69	913	1322005610
2637	515	914	1331043010
2638	92	914	1331131487
2639	13	915	1344135931
2640	50	915	1344044839
2641	91	915	1344153812
2642	268	915	1344061519
2643	208	916	1331466749
2644	309	916	1331419295
2645	100	917	1353043370
2646	219	917	1353062624
2647	212	918	1351041407
2648	446	918	1351044928
2649	225	919	1350360907
2650	516	920	1298972552
2651	449	920	1299120310
2652	132	921	1345121040
2653	87	921	1345366837
2654	517	922	1323257941
2655	137	923	1353943143
2656	82	923	1353942752
2657	25	923	1353976282
2658	52	923	1354534784
2659	343	923	1354981807
2660	3	924	1350157211
2661	125	924	1350078256
2662	75	925	1344751228
2663	203	925	1344832908
2664	76	925	1344832580
2665	169	926	1323046725
2666	35	926	1323051842
2667	215	927	1324285181
2668	18	927	1324345544
2669	333	928	1345595120
2670	125	928	1345595457
2671	14	929	1342893604
2672	152	929	1342893169
2673	147	930	1350270995
2674	137	931	1352953446
2675	305	931	1352958173
2676	1	932	1348400146
2677	328	932	1348387059
2678	518	932	1311319791
2679	65	932	1354659255
2680	426	932	1347115665
2681	146	932	1348373122
2682	232	933	1333411930
2683	17	933	1333382115
2684	139	933	1333380287
2685	102	933	1333373869
2686	68	934	1336583341
2687	81	935	1349173352
2688	311	935	1348552473
2689	426	935	1348555529
2690	13	936	1346207514
2691	50	936	1346199115
2692	96	936	1346199826
2693	428	937	1344497412
2694	180	937	1312118841
2695	66	938	1345118386
2696	22	938	1345157989
2697	124	939	1300001900
2698	369	939	1300013509
2699	258	940	1353818306
2700	49	940	1352713370
2701	43	940	1352732950
2702	154	940	1354285783
2703	229	940	1354417145
2704	295	940	1354294847
2705	104	941	1349522513
2706	210	942	1347257119
2707	7	942	1346464286
2708	324	942	1349737289
2709	49	942	1352415014
2710	1	942	1350661215
2711	98	942	1352390345
2712	519	942	1351996194
2713	186	942	1349353946
2714	175	942	1349361123
2715	117	942	1349738381
2716	58	942	1349365006
2717	169	943	1319520419
2718	401	943	1319500933
2719	8	944	1351515521
2720	25	944	1351521737
2721	226	944	1351607422
2722	125	944	1351575080
2723	113	944	1351483340
2724	59	944	1351485711
2725	196	945	1349824999
2726	9	945	1349800107
2727	222	946	1348646708
2728	244	946	1348636799
2729	165	947	1340381694
2730	78	947	1340362897
2731	520	948	1340257224
2732	211	948	1340255275
2733	20	948	1340468482
2734	75	948	1340323260
2735	427	948	1340287395
2736	260	948	1340261886
2737	320	948	1340316083
2738	93	948	1340378212
2739	276	948	1340417135
2740	179	949	1353822361
2741	52	949	1353809286
2742	39	949	1353809488
2743	233	949	1353820310
2744	346	950	1353378094
2745	189	950	1353418637
2746	10	950	1353432918
2747	19	951	1345829693
2748	283	952	1345596115
2749	87	952	1345600789
2750	160	952	1345683436
2751	521	952	1345599252
2752	522	952	1345585119
2753	24	953	1347245561
2754	228	954	1333670597
2755	115	954	1333668253
2756	31	955	1345255383
2757	66	955	1345346970
2758	431	956	1349097637
2759	50	956	1349055149
2760	452	957	1349105506
2761	498	957	1350961916
2762	243	957	1350806863
2763	320	957	1349120812
2764	238	957	1349103577
2765	53	958	1353552805
2766	3	959	1353551303
2767	38	959	1353682454
2768	134	960	1343360347
2769	139	960	1343459989
2770	107	961	1345303538
2771	206	961	1345360741
2772	212	961	1345303723
2773	121	961	1345305606
2774	148	961	1345310171
2775	104	961	1345309897
2776	36	961	1345303647
2777	35	962	1341574545
2778	276	962	1341599077
2779	249	963	1347459459
2780	338	963	1351150396
2781	399	963	1344610140
2782	345	963	1351174278
2783	319	964	1267780329
2784	50	965	1353136290
2785	453	965	1353136173
2786	31	966	1342887293
2787	121	966	1342884945
2788	49	967	1353283218
2789	289	967	1353199312
2790	105	967	1353201879
2791	62	967	1353199834
2792	229	967	1353203701
2793	523	967	1354755213
2794	376	968	1339717396
2795	197	968	1339811971
2796	320	968	1339718049
2797	397	969	1342603381
2798	153	970	1352898334
2799	136	970	1352937787
2800	324	970	1352902515
2801	20	970	1352914774
2802	358	970	1352898178
2803	269	970	1352900484
2804	18	971	1346134876
2805	91	971	1346119197
2806	139	971	1346129002
2807	317	972	1350229325
2808	75	972	1350127123
2809	322	973	1342871281
2810	68	973	1342872565
2811	73	973	1342870980
2812	22	973	1342869852
2813	524	973	1342873804
2814	525	974	1353364877
2815	278	975	1352088452
2816	198	976	1329647192
2817	25	976	1352015440
2818	137	977	1351839120
2819	225	977	1351837621
2820	113	977	1351863553
2821	303	978	1337094249
2822	36	978	1337094542
2823	25	979	1352409488
2824	104	979	1352401579
2825	68	980	1329835497
2826	230	980	1329838056
2827	19	981	1342887278
2828	111	982	1311866342
2829	275	982	1311858526
2830	112	982	1311850044
2831	222	982	1311823449
2832	44	983	1353230436
2833	184	983	1353241213
2834	526	984	1350269042
2835	383	984	1350245743
2836	19	985	1351432937
2837	44	986	1353539565
2838	149	986	1353433451
2839	321	986	1352770677
2840	202	986	1353142722
2841	244	986	1352438199
2842	52	987	1353939429
2843	226	987	1353630196
2844	290	987	1354382052
2845	39	987	1353498491
2846	162	987	1353563844
2847	68	988	1305342100
2848	527	988	1305385555
2849	363	988	1305347762
2850	388	989	1311621302
2851	236	989	1311640740
2852	158	989	1311643302
2853	123	990	1298109501
2854	283	991	1347187660
2855	31	991	1346375732
2856	68	991	1346342282
2857	457	991	1346371764
2858	147	991	1346392867
2859	225	991	1346377299
2860	373	991	1346343942
2861	24	992	1346729570
2862	87	992	1347036250
2863	183	993	1353369491
2864	47	993	1353305938
2865	48	993	1353325936
2866	156	993	1353304943
2867	223	993	1353431930
2868	58	993	1353321980
2869	300	994	1290397182
2870	528	994	1290502210
2871	80	995	1348278692
2872	105	995	1348361625
2873	436	995	1348226510
2874	340	995	1348324924
2875	40	995	1349005735
2876	189	995	1354379063
2877	157	995	1348392132
2878	97	996	1349841127
2879	86	996	1349851508
2880	316	996	1349880365
2881	376	997	1314971031
2882	349	997	1314749661
2883	152	998	1342891122
2884	478	998	1342893407
2885	150	999	1350798282
2886	137	999	1350882006
2887	146	1000	1349653275
2888	109	1000	1349517825
2889	31	1001	1345202734
2890	170	1001	1345206292
2891	172	1002	1318344422
2892	529	1002	1318328126
2893	100	1003	1353225521
2894	179	1003	1353222027
2895	95	1003	1353208368
2896	113	1003	1353214742
2897	1	1004	1346552577
2898	22	1004	1346549776
2899	388	1005	1351569884
2900	338	1005	1351563680
2901	25	1005	1351538046
2902	225	1005	1351554854
2903	277	1005	1351562741
2904	29	1005	1351570306
2905	212	1006	1349013860
2906	458	1006	1349014033
2907	215	1007	1311659928
2908	111	1007	1311689397
2909	354	1008	1353417936
2910	38	1008	1353415322
2911	58	1009	1351126183
2912	76	1009	1351125852
2913	184	1010	1353052252
2914	301	1010	1353053218
2915	425	1010	1353055544
2916	499	1011	1343577062
2917	239	1011	1343566624
2918	416	1012	1353422309
2919	131	1012	1342751437
2920	320	1012	1334699837
2921	17	1013	1350733272
2922	324	1013	1350787978
2923	325	1013	1350732692
2924	8	1014	1348720180
2925	371	1014	1348734750
2926	311	1015	1343313343
2927	109	1015	1343307205
2928	425	1016	1354029740
2929	530	1016	1354024289
2930	13	1017	1329643655
2931	67	1017	1329647346
2932	309	1017	1329645939
2933	112	1018	1312690113
2934	403	1018	1312719639
2935	43	1019	1340499638
2936	40	1019	1340505711
2937	18	1020	1343736632
2938	105	1021	1343865986
2939	36	1021	1343839366
2940	196	1022	1327850212
2941	67	1022	1327835859
2942	84	1023	1352288030
2943	137	1023	1352277353
2944	186	1024	1334417468
2945	531	1024	1334547293
2946	532	1025	1328858510
2947	222	1025	1328899539
2948	3	1026	1349451563
2949	282	1026	1349437816
2950	70	1027	1347711225
2951	80	1027	1347708276
2952	273	1027	1347708501
2953	350	1027	1347722240
2954	239	1028	1346945490
2955	95	1028	1346920451
2956	356	1029	1343134088
2957	146	1029	1343134867
2958	198	1030	1353129012
2959	52	1030	1353130150
2960	125	1030	1353137408
2961	296	1030	1353129361
2962	138	1030	1353207562
2963	65	1031	1351532108
2964	276	1031	1351235596
2965	488	1032	1293100869
2966	533	1032	1293116324
2967	360	1033	1302052113
2968	41	1034	1338631216
2969	13	1034	1338722766
2970	422	1035	1325847843
2971	83	1036	1343960650
2972	13	1036	1343912421
2973	534	1036	1343957507
2974	535	1036	1343889399
2975	320	1036	1343886248
2976	100	1037	1353292539
2977	32	1037	1353325237
2978	198	1037	1353290769
2979	154	1037	1353329706
2980	175	1037	1353324812
2981	270	1037	1353324925
2982	239	1038	1344261427
2983	341	1038	1344227511
2984	121	1039	1351652153
2985	288	1039	1351662598
2986	208	1040	1344313536
2987	279	1040	1343195895
2988	437	1041	1350748476
2989	189	1041	1350670695
2990	58	1041	1350662546
2991	355	1041	1350656797
2992	76	1041	1350662442
2993	252	1041	1350784555
2994	345	1041	1350642868
2995	417	1042	1353236147
2996	56	1042	1353236846
2997	44	1043	1352545767
2998	202	1043	1352545627
2999	75	1043	1352545627
3000	76	1043	1352616549
3001	59	1043	1352536633
3002	19	1044	1344120037
3003	353	1044	1344227421
3004	202	1045	1351487764
3005	159	1045	1351437774
3006	9	1045	1351437457
3007	254	1045	1351508921
3008	154	1045	1351436099
3009	73	1046	1341053940
3010	257	1046	1341046556
3011	160	1047	1350491174
3012	400	1047	1350489342
3013	232	1048	1338165347
3014	311	1048	1338164435
3015	70	1049	1345355713
3016	151	1049	1345358490
3017	98	1050	1351612946
3018	9	1050	1351646568
3019	207	1051	1345464271
3020	103	1051	1355249412
3021	225	1051	1345425721
3022	377	1052	1316329205
3023	536	1052	1316499270
3024	275	1053	1311375996
3025	112	1053	1311353040
3026	237	1053	1311397189
3027	98	1054	1343154964
3028	273	1054	1343206270
3029	258	1054	1343190786
3030	151	1054	1343222969
3031	255	1054	1343196237
3032	279	1054	1343198383
3033	537	1055	1330088058
3034	208	1055	1330755688
3035	255	1055	1330117021
3036	48	1056	1351968219
3037	159	1056	1351918828
3038	212	1057	1348103515
3039	256	1057	1348103885
3040	146	1057	1348103228
3041	8	1058	1348762115
3042	168	1058	1348765299
3043	66	1059	1331457205
3044	13	1059	1331371874
3045	246	1059	1349354345
3046	106	1059	1331533567
3047	181	1059	1331560171
3048	42	1060	1329972954
3049	335	1060	1329879327
3050	106	1060	1330157280
3051	47	1061	1351768437
3052	225	1061	1351757841
3053	210	1062	1346751592
3054	460	1062	1351371285
3055	245	1063	1346245718
3056	150	1063	1346219211
3057	118	1063	1339646291
3058	22	1063	1346201575
3059	109	1063	1346300924
3060	177	1063	1339516220
3061	150	1064	1347086272
3062	9	1064	1347088256
3063	538	1064	1347066456
3064	1	1065	1350274512
3065	267	1065	1350366266
3066	6	1065	1350314151
3067	98	1066	1311566993
3068	68	1066	1311606795
3069	275	1066	1311584063
3070	132	1067	1343658042
3071	153	1067	1343699391
3072	66	1067	1343705039
3073	84	1067	1343647425
3074	261	1067	1343659505
3075	535	1067	1343627383
3076	268	1067	1343625798
3077	391	1068	1343700134
3078	478	1068	1343701950
3079	80	1069	1349067387
3080	10	1069	1349060823
3081	539	1070	1310120011
3082	235	1070	1311913257
3083	74	1071	1348548985
3084	316	1071	1348563109
3085	49	1072	1353677336
3086	305	1072	1353731136
3087	164	1072	1354792567
3088	66	1073	1328415341
3089	50	1073	1328320016
3090	349	1073	1317186919
3091	110	1074	1318624900
3092	34	1074	1318595216
3093	323	1075	1350543052
3094	22	1075	1350522061
3095	13	1076	1342143705
3096	540	1076	1280299908
3097	256	1076	1347971263
3098	3	1076	1350792548
3099	484	1076	1273402193
3100	480	1076	1297915810
3101	344	1076	1349650201
3102	244	1076	1348045885
3103	276	1076	1344182574
3104	241	1076	1303705925
3105	166	1077	1352347317
3106	48	1077	1352349334
3107	338	1077	1352364404
3108	277	1077	1352346260
3109	212	1078	1341316034
3110	311	1078	1341328580
3111	19	1078	1341295944
3112	75	1079	1336400777
3113	320	1079	1336387783
3114	541	1080	1353157462
3115	354	1080	1353142671
3116	80	1081	1353036955
3117	301	1081	1353396974
3118	81	1082	1348918649
3119	244	1082	1348883945
3120	431	1083	1324300649
3121	542	1083	1356166831
3122	396	1084	1341723434
3123	22	1084	1341714989
3124	302	1084	1341822422
3125	257	1084	1342573889
3126	309	1084	1341698098
3127	165	1085	1314867621
3128	144	1085	1315661168
3129	18	1085	1314873747
3130	159	1086	1353643545
3131	195	1086	1353659132
3132	6	1086	1353645380
3133	462	1086	1353641661
3134	208	1087	1334928769
3135	90	1087	1335061854
3136	184	1088	1352207699
3137	59	1088	1352206703
3138	73	1089	1347635939
3139	117	1089	1347641297
3140	170	1090	1346819855
3141	543	1090	1346832829
3142	321	1091	1353630083
3143	184	1091	1353717025
3144	198	1091	1353680315
3145	154	1091	1353684746
3146	226	1091	1353630932
3147	453	1091	1353643573
3148	462	1091	1353632521
3149	59	1091	1353638197
3150	215	1092	1351001785
3151	64	1092	1351004853
3152	246	1092	1351004609
3153	30	1092	1351037012
3154	184	1093	1352186521
3155	1	1093	1351995277
3156	268	1093	1351906051
3157	140	1093	1351986550
3158	75	1093	1351908327
3159	288	1093	1351916310
3160	189	1094	1351877066
3161	345	1094	1351856600
3162	1	1095	1348150988
3163	212	1095	1348149372
3164	56	1095	1348055369
3165	117	1095	1348075494
3166	155	1095	1348073839
3167	39	1096	1353689601
3168	305	1096	1353640083
3169	304	1097	1344313903
3170	211	1097	1344319577
3171	183	1098	1354025112
3172	8	1098	1353769376
3173	65	1098	1354659906
3174	205	1098	1353745375
3175	100	1099	1352783524
3176	184	1099	1352758261
3177	305	1099	1352801344
3178	53	1100	1347459720
3179	134	1101	1317359199
3180	118	1101	1317443956
3181	69	1101	1317687652
3182	347	1101	1330848139
3183	130	1101	1317571794
3184	37	1101	1317438891
3185	97	1102	1351070821
3186	46	1102	1351073283
3187	212	1102	1351073947
3188	184	1103	1353643969
3189	91	1103	1353650941
3190	416	1103	1353650263
3191	411	1104	1316861386
3192	209	1104	1316789984
3193	46	1105	1347941725
3194	433	1105	1347930725
3195	267	1105	1347931103
3196	244	1105	1347933962
3197	50	1106	1330086798
3198	353	1106	1330938485
3199	544	1107	1306295303
3200	8	1107	1350620073
3201	91	1107	1350540806
3202	187	1107	1342949013
3203	106	1107	1312006280
3204	131	1108	1342881366
3205	35	1108	1342885152
3206	165	1109	1324462331
3207	335	1109	1322737355
3208	545	1110	1350571477
3209	37	1110	1338389906
3210	73	1111	1343021735
3211	131	1111	1343140205
3212	121	1112	1340022262
3213	511	1112	1340588058
3214	196	1113	1343136404
3215	283	1113	1343134430
3216	34	1113	1343142138
3217	264	1113	1343130077
3218	131	1113	1343139767
3219	146	1113	1343135252
3220	152	1113	1343138545
3221	130	1113	1343136737
3222	196	1114	1349470259
3223	19	1114	1349470051
3224	104	1114	1349484997
3225	58	1114	1349469057
3226	246	1115	1353422396
3227	246	1116	1347883105
3228	478	1116	1347117529
3229	326	1116	1349783482
3230	546	1117	1353159985
3231	547	1117	1354364607
3232	324	1118	1353074611
3233	49	1118	1353068532
3234	289	1118	1353066473
3235	91	1118	1353069309
3236	53	1118	1353074294
3237	1	1119	1352381933
3238	4	1119	1352420700
3239	189	1119	1352385917
3240	185	1120	1350513269
