node	cascade	timestamp
858	1101	1345244.1430
858	3048	1345244.1430
858	1221	1345244.1430
1178	952	1345244.1700
699	1141	1345244.1910
1308	1283	1345244.1950
1773	2706	1345244.2560
4327	185	1345244.3920
4327	184	1345244.3920
4327	44	1345244.3920
4327	13	1345244.3920
4327	7	1345244.3920
4327	17	1345244.3920
4327	50	1345244.3920
4327	62	1345244.3920
4327	28	1345244.3920
2986	1017	1345244.3930
1044	137	1345244.4020
1044	1087	1345244.4020
1044	2179	1345244.4020
1092	748	1345244.4060
667	2786	1345244.4070
667	1257	1345244.4070
667	1702	1345244.4070
4426	65	1345244.4240
467	635	1345244.4400
3914	3589	1345244.4410
304	3590	1345244.4420
545	634	1345244.4740
2955	128	1345244.4870
2955	47	1345244.4870
241	3446	1345244.5170
4162	753	1345244.5270
190	3313	1345244.5380
2478	3216	1345244.5740
3197	1964	1345244.5750
2442	1286	1345244.5990
975	205	1345244.6070
975	544	1345244.6070
975	207	1345244.6070
975	77	1345244.6070
975	82	1345244.6070
975	81	1345244.6070
1751	348	1345244.6550
2471	76	1345244.6630
1384	2080	1345244.7260
1384	2	1345244.7260
1384	128	1345244.7260
1384	11	1345244.7260
1384	13	1345244.7260
1228	1680	1345244.8020
1228	47	1345244.8020
1228	48	1345244.8020
1228	1	1345244.8020
3803	240	1345244.8130
3803	1019	1345244.8130
2695	454	1345244.8150
4215	2912	1345244.8220
4215	1805	1345244.8220
4215	2091	1345244.8220
4215	59	1345244.8220
4215	128	1345244.8220
539	718	1345244.9300
4427	20	1345244.9740
274	1915	1345244.9810
584	1089	1345244.9820
2191	3561	1345245.0930
2925	1854	1345245.0940
4323	1186	1345245.1220
4323	853	1345245.1220
4323	95	1345245.1220
4323	74	1345245.1220
4323	73	1345245.1220
4323	789	1345245.1220
4323	187	1345245.1220
4323	1458	1345245.1220
4323	2963	1345245.1220
1853	3443	1345245.1330
1853	253	1345245.1330
1853	453	1345245.1330
1853	248	1345245.1330
4114	266	1345245.1580
4114	346	1345245.1580
4114	952	1345245.1580
803	875	1345245.2040
4428	128	1345245.2610
4428	8	1345245.2610
4428	11	1345245.2610
4428	20	1345245.2610
4428	18	1345245.2610
534	808	1345245.2720
4429	8	1345245.3130
1848	3591	1345245.3390
3390	1544	1345245.3400
1273	1282	1345245.3520
733	2596	1345245.4210
733	302	1345245.4210
475	3045	1345245.4270
960	19	1345245.4840
960	11	1345245.4840
960	1	1345245.4840
789	1577	1345245.4840
3694	50	1345245.5610
3694	1105	1345245.5610
95	2554	1345245.5680
926	131	1345245.6310
2681	161	1345245.6840
2681	59	1345245.6840
1752	2540	1345245.7190
1225	3452	1345245.7230
1225	87	1345245.7230
1225	33	1345245.7230
1225	35	1345245.7230
1225	36	1345245.7230
1225	65	1345245.7230
1225	47	1345245.7230
1225	42	1345245.7230
2410	70	1345245.7260
2410	747	1345245.7260
2410	479	1345245.7260
2410	2644	1345245.7260
781	733	1345245.7390
4100	474	1345245.7630
4100	8	1345245.7630
4100	20	1345245.7630
4100	18	1345245.7630
4100	17	1345245.7630
4100	42	1345245.7630
4100	59	1345245.7630
1078	8	1345245.7740
2213	106	1345245.7920
3427	17	1345245.8250
2681	2672	1345245.8420
509	905	1345245.8450
1491	3192	1345245.8470
151	1273	1345245.8490
151	540	1345245.8490
1486	183	1345245.8890
3161	119	1345245.8920
3227	161	1345245.9200
1822	3527	1345245.9510
1822	1135	1345245.9510
3223	3592	1345245.9630
4320	2043	1345245.9830
4123	1494	1345245.9940
4123	559	1345245.9940
4123	1226	1345245.9940
4123	87	1345245.9940
4123	38	1345245.9940
1982	1009	1345246.0750
588	199	1345246.0830
1926	122	1345246.1110
2292	952	1345246.1260
2292	10	1345246.1260
2292	9	1345246.1260
2292	16	1345246.1260
2292	346	1345246.1260
2992	1435	1345246.1420
2992	3250	1345246.1420
327	1059	1345246.1590
327	2351	1345246.1590
1860	3593	1345246.1630
875	147	1345246.1700
673	3467	1345246.1870
2283	635	1345246.1940
2668	1478	1345246.2020
4320	3064	1345246.2310
108	1539	1345246.2500
108	3079	1345246.2500
108	3594	1345246.2500
264	3595	1345246.2570
3346	3418	1345246.2870
3346	765	1345246.2870
3346	128	1345246.2870
3346	1	1345246.2870
3346	20	1345246.2870
3346	17	1345246.2870
1494	1409	1345246.3220
1963	2447	1345246.3340
3364	1478	1345246.3350
549	188	1345246.4190
154	747	1345246.4390
154	106	1345246.4390
815	1627	1345246.4470
1903	2599	1345246.4510
261	1394	1345246.4750
4025	1837	1345246.5130
4025	290	1345246.5130
4070	1885	1345246.5520
4070	222	1345246.5520
1061	1680	1345246.5730
3542	516	1345246.6140
3542	646	1345246.6140
3542	1667	1345246.6140
3542	430	1345246.6140
3542	429	1345246.6140
3542	3050	1345246.6140
3542	432	1345246.6140
3542	645	1345246.6140
3542	145	1345246.6140
3542	146	1345246.6140
4430	1680	1345246.6500
4430	47	1345246.6500
4430	1	1345246.6500
4430	20	1345246.6500
4430	8	1345246.6500
4430	128	1345246.6500
4430	49	1345246.6500
4430	48	1345246.6500
439	1999	1345246.6680
72	1086	1345246.6820
72	1057	1345246.6820
72	854	1345246.6820
2805	49	1345246.7140
22	1463	1345246.7460
3281	716	1345246.7600
3281	1073	1345246.7600
834	48	1345246.8050
834	11	1345246.8050
1284	28	1345246.8280
2372	2787	1345246.8360
3646	48	1345246.8560
3646	1	1345246.8560
104	1314	1345246.8620
4431	20	1345246.8920
4431	62	1345246.8920
4431	8	1345246.8920
4431	11	1345246.8920
4431	47	1345246.8920
86	59	1345246.8980
3009	8	1345246.8990
86	2	1345246.9190
2834	812	1345246.9390
4428	7	1345246.9850
4428	10	1345246.9850
4428	62	1345246.9850
4428	17	1345246.9850
4428	48	1345246.9850
4428	69	1345246.9850
4428	28	1345246.9850
4428	185	1345246.9850
2872	754	1345247.0500
3151	48	1345247.0500
3151	11	1345247.0500
3151	19	1345247.0500
148	128	1345247.0560
148	48	1345247.0560
2788	1300	1345247.0870
192	3180	1345247.1130
3645	47	1345247.1250
3645	128	1345247.1250
3645	11	1345247.1250
277	1071	1345247.1330
1023	2347	1345247.1360
2120	128	1345247.1370
2120	48	1345247.1370
2120	1	1345247.1370
2120	47	1345247.1370
2120	1680	1345247.1370
817	3596	1345247.1370
185	1454	1345247.1470
2765	1558	1345247.1530
4432	2682	1345247.1600
4432	8	1345247.1600
861	805	1345247.1620
861	33	1345247.1620
1282	274	1345247.1930
1282	933	1345247.1930
1282	1	1345247.1930
1282	210	1345247.1930
1282	47	1345247.1930
1282	88	1345247.1930
1282	184	1345247.1930
1282	758	1345247.1930
3119	629	1345247.2060
4433	47	1345247.2520
4433	45	1345247.2520
4433	3	1345247.2520
4433	49	1345247.2520
4433	161	1345247.2520
4433	17	1345247.2520
4433	10	1345247.2520
4433	13	1345247.2520
4433	8	1345247.2520
4433	28	1345247.2520
4070	2747	1345247.2540
4070	92	1345247.2540
4070	257	1345247.2540
710	972	1345247.2570
710	770	1345247.2570
1477	1035	1345247.2660
2774	2495	1345247.2700
2872	1620	1345247.2900
4434	49	1345247.3010
4434	16	1345247.3010
4434	17	1345247.3010
4434	8	1345247.3010
4434	9	1345247.3010
4434	10	1345247.3010
1359	3	1345247.3070
1359	27	1345247.3070
3535	3322	1345247.3400
159	1680	1345247.3640
159	8	1345247.3640
159	49	1345247.3640
159	48	1345247.3640
159	47	1345247.3640
3542	2826	1345247.3640
1575	1968	1345247.3770
4070	1252	1345247.3940
4070	1382	1345247.3940
4070	853	1345247.3940
4070	95	1345247.3940
4070	1927	1345247.3940
4070	802	1345247.3940
4070	93	1345247.3940
3346	62	1345247.4120
3346	69	1345247.4120
3346	48	1345247.4120
3346	28	1345247.4120
3346	10	1345247.4120
3346	8	1345247.4120
3346	7	1345247.4120
3346	185	1345247.4120
4435	384	1345247.4490
4435	181	1345247.4490
4435	128	1345247.4490
4435	2	1345247.4490
1252	149	1345247.4710
1252	675	1345247.4710
1252	133	1345247.4710
630	153	1345247.4920
4436	20	1345247.5680
4436	1	1345247.5680
4436	8	1345247.5680
4436	128	1345247.5680
4436	48	1345247.5680
4436	49	1345247.5680
4436	47	1345247.5680
4436	1680	1345247.5680
1773	3597	1345247.5830
4437	47	1345247.5910
4437	8	1345247.5910
4437	15	1345247.5910
4437	16	1345247.5910
4438	16	1345247.6060
4438	9	1345247.6060
4438	8	1345247.6060
4438	13	1345247.6060
4438	768	1345247.6060
1497	872	1345247.6390
2580	604	1345247.6650
1017	2708	1345247.6680
671	3422	1345247.6680
4118	118	1345247.6720
2961	3189	1345247.6790
2961	2360	1345247.6790
4202	1096	1345247.6960
3973	1562	1345247.6980
917	1224	1345247.7040
917	130	1345247.7040
1015	10	1345247.7110
4435	43	1345247.7330
3907	11	1345247.8110
3907	1	1345247.8110
863	3232	1345247.8330
1944	1454	1345247.8360
3955	8	1345247.8410
3955	128	1345247.8410
3955	17	1345247.8410
3955	11	1345247.8410
720	774	1345247.8460
2318	314	1345247.9110
2923	861	1345247.9260
1248	2984	1345247.9310
240	629	1345247.9330
2995	49	1345247.9470
1121	2733	1345247.9630
1121	1463	1345247.9630
499	2422	1345248.0270
1124	17	1345248.0360
1124	20	1345248.0360
1124	128	1345248.0360
1124	11	1345248.0360
1124	1	1345248.0360
1124	3418	1345248.0360
4153	266	1345248.0670
4153	346	1345248.0670
4153	952	1345248.0670
4153	10	1345248.0670
66	274	1345248.0970
66	1723	1345248.0970
66	88	1345248.0970
66	184	1345248.0970
66	210	1345248.0970
66	47	1345248.0970
66	17	1345248.0970
66	15	1345248.0970
66	1	1345248.0970
66	758	1345248.0970
1828	1624	1345248.0970
1828	2593	1345248.0970
3136	10	1345248.1160
3136	62	1345248.1160
3136	27	1345248.1160
3136	28	1345248.1160
3414	2738	1345248.1510
2888	11	1345248.1580
2888	17	1345248.1580
2052	3598	1345248.1730
4151	44	1345248.2070
4151	50	1345248.2070
4151	17	1345248.2070
4151	13	1345248.2070
4151	7	1345248.2070
4151	28	1345248.2070
4311	1233	1345248.2340
3470	714	1345248.2430
1052	3155	1345248.2830
3577	758	1345248.2830
3577	88	1345248.2830
3577	184	1345248.2830
3577	274	1345248.2830
3577	1066	1345248.2830
3577	210	1345248.2830
2445	407	1345248.2890
282	3143	1345248.3510
985	878	1345248.3610
3381	64	1345248.3720
3381	860	1345248.3720
3381	721	1345248.3720
1314	926	1345248.3860
1428	1997	1345248.4310
1428	254	1345248.4310
1428	789	1345248.4310
1428	187	1345248.4310
1428	853	1345248.4310
1428	95	1345248.4310
1428	1458	1345248.4310
1428	3065	1345248.4310
4439	20	1345248.4390
4440	1	1345248.4600
4440	20	1345248.4600
4440	8	1345248.4600
4440	128	1345248.4600
4440	48	1345248.4600
4441	48	1345248.4630
4441	1	1345248.4630
4441	19	1345248.4630
4441	20	1345248.4630
4441	11	1345248.4630
4441	8	1345248.4630
274	2654	1345248.4890
3842	20	1345248.5400
1601	726	1345248.5420
1796	2561	1345248.6140
824	522	1345248.6520
1036	8	1345248.6890
179	662	1345248.6940
3617	1032	1345248.7130
3869	1510	1345248.7190
3670	10	1345248.7580
3670	266	1345248.7580
3670	346	1345248.7580
3670	47	1345248.7580
1099	73	1345248.8110
1099	1458	1345248.8110
1807	3555	1345248.8540
1807	627	1345248.8540
4237	2730	1345248.8820
4237	16	1345248.8820
4237	9	1345248.8820
4237	42	1345248.8820
4237	1278	1345248.8820
1259	49	1345248.9130
2794	2195	1345248.9200
2197	2761	1345248.9370
2197	1492	1345248.9370
2197	1491	1345248.9370
4181	20	1345248.9500
4181	17	1345248.9500
4181	62	1345248.9500
4181	7	1345248.9500
4181	8	1345248.9500
4181	10	1345248.9500
4181	28	1345248.9500
4181	48	1345248.9500
4181	69	1345248.9500
4181	185	1345248.9500
402	243	1345248.9620
402	116	1345248.9620
402	590	1345248.9620
2158	3056	1345249.0020
2158	3108	1345249.0020
688	1614	1345249.0280
688	224	1345249.0280
688	342	1345249.0280
688	1580	1345249.0280
2727	62	1345249.0540
2727	20	1345249.0540
2727	116	1345249.0540
2727	47	1345249.0540
2727	1680	1345249.0540
389	2963	1345249.0870
374	1888	1345249.1440
374	3189	1345249.1440
374	427	1345249.1440
3799	48	1345249.2140
780	2158	1345249.2230
1934	17	1345249.2270
1934	9	1345249.2270
371	1085	1345249.3220
4100	62	1345249.3240
4100	61	1345249.3240
4100	86	1345249.3240
589	28	1345249.3310
589	2161	1345249.3310
589	50	1345249.3310
589	13	1345249.3310
589	65	1345249.3310
589	49	1345249.3310
589	44	1345249.3310
589	185	1345249.3310
589	184	1345249.3310
589	2160	1345249.3310
589	2080	1345249.3310
3340	653	1345249.3360
4442	44	1345249.3650
4442	45	1345249.3650
4442	161	1345249.3650
4442	28	1345249.3650
4442	128	1345249.3650
4442	10	1345249.3650
4442	13	1345249.3650
4442	8	1345249.3650
4442	17	1345249.3650
4442	59	1345249.3650
300	950	1345249.4050
2055	133	1345249.4080
2055	528	1345249.4080
2055	147	1345249.4080
4443	631	1345249.4130
4443	1227	1345249.4130
4443	215	1345249.4130
4443	8	1345249.4130
4443	16	1345249.4130
4443	17	1345249.4130
4443	161	1345249.4130
4443	47	1345249.4130
4443	2019	1345249.4130
2816	2161	1345249.4780
2816	45	1345249.4780
2816	44	1345249.4780
2816	65	1345249.4780
2816	50	1345249.4780
2816	185	1345249.4780
2816	184	1345249.4780
2816	2080	1345249.4780
2816	2160	1345249.4780
1551	796	1345249.5310
1716	675	1345249.5500
2577	739	1345249.5600
371	2018	1345249.5620
371	1723	1345249.5620
2512	812	1345249.6140
1684	1767	1345249.6210
4444	1815	1345249.6570
3031	260	1345249.6660
3031	181	1345249.6660
3031	48	1345249.6660
1934	11	1345249.7060
1934	47	1345249.7060
3506	3122	1345249.7220
929	2192	1345249.7900
1068	1332	1345249.8050
2765	3078	1345249.8270
3201	50	1345249.8280
3201	13	1345249.8280
3201	28	1345249.8280
3201	44	1345249.8280
3201	185	1345249.8280
3201	117	1345249.8280
2063	3436	1345249.8280
427	998	1345249.8370
590	336	1345249.8480
1859	455	1345249.8480
1796	423	1345249.8630
1796	737	1345249.8630
4181	15	1345249.8650
4181	16	1345249.8650
2106	1571	1345249.8750
1628	476	1345249.8910
1165	11	1345249.8960
1165	128	1345249.8960
1165	48	1345249.8960
1165	45	1345249.8960
534	3208	1345250.0140
1535	3446	1345250.0260
3240	404	1345250.0330
4280	3599	1345250.0900
885	45	1345250.1710
885	48	1345250.1710
885	128	1345250.1710
885	1	1345250.1710
2890	167	1345250.1770
2890	169	1345250.1770
2890	170	1345250.1770
265	473	1345250.2210
265	1378	1345250.2210
265	1691	1345250.2210
265	1381	1345250.2210
2104	921	1345250.2280
1961	2622	1345250.2670
3404	1680	1345250.2840
3404	1723	1345250.2840
4348	2570	1345250.2970
3404	210	1345250.3070
3404	285	1345250.3070
3404	41	1345250.3070
3404	3	1345250.3070
3404	11	1345250.3070
4324	74	1345250.3070
4324	861	1345250.3070
2126	623	1345250.3220
4445	69	1345250.3240
921	3087	1345250.3570
2567	1991	1345250.3730
277	1877	1345250.3990
1432	3123	1345250.4020
1432	2686	1345250.4020
3465	3600	1345250.4210
1558	1030	1345250.4700
2890	168	1345250.4960
2890	72	1345250.4960
2890	716	1345250.4960
1861	438	1345250.5000
2514	1786	1345250.5080
2347	851	1345250.5120
2347	45	1345250.5120
2347	161	1345250.5120
2347	28	1345250.5120
2347	10	1345250.5120
2347	13	1345250.5120
2347	135	1345250.5120
2347	50	1345250.5120
4446	2575	1345250.5560
3545	186	1345250.5870
443	3439	1345250.6140
2794	1242	1345250.6380
277	827	1345250.6810
2263	420	1345250.6890
2263	18	1345250.6890
2263	42	1345250.6890
2263	59	1345250.6890
3404	913	1345250.7000
1819	1934	1345250.7200
171	45	1345250.7210
1471	374	1345250.7380
401	2311	1345250.7400
4239	1095	1345250.7450
3074	90	1345250.7690
3074	796	1345250.7690
3074	639	1345250.7690
3074	2120	1345250.7690
3074	2121	1345250.7690
4212	11	1345250.7900
1421	20	1345250.8050
1421	7	1345250.8050
1421	62	1345250.8050
1421	1786	1345250.8050
1137	1470	1345250.8560
1421	266	1345250.8870
1421	952	1345250.8870
1421	346	1345250.8870
4080	128	1345250.8950
4080	7	1345250.8950
4080	1	1345250.8950
4080	62	1345250.8950
4080	48	1345250.8950
4080	184	1345250.8950
4080	185	1345250.8950
1254	359	1345250.9120
1254	9	1345250.9120
1818	2508	1345250.9400
1818	1148	1345250.9400
2821	2844	1345250.9880
115	1072	1345251.0020
389	302	1345251.0060
2472	1888	1345251.0180
4447	952	1345251.0220
4447	266	1345251.0220
4447	346	1345251.0220
4447	8	1345251.0220
4447	10	1345251.0220
2080	945	1345251.0420
2545	610	1345251.0530
3285	1680	1345251.0810
3285	48	1345251.0810
3285	1	1345251.0810
3285	128	1345251.0810
3285	47	1345251.0810
1025	144	1345251.1020
3216	2562	1345251.1150
4298	2871	1345251.1250
4298	359	1345251.1250
4298	2	1345251.1250
4298	1	1345251.1250
4298	11	1345251.1250
4298	8	1345251.1250
4298	128	1345251.1250
235	3600	1345251.1560
3121	3599	1345251.1790
2663	1150	1345251.1940
2663	747	1345251.1940
279	1133	1345251.2110
4448	76	1345251.3090
1288	1207	1345251.3220
4449	1628	1345251.3360
1543	147	1345251.3930
3138	346	1345251.5830
3138	10	1345251.5830
3138	952	1345251.5830
7	3059	1345251.5860
830	628	1345251.5940
1494	518	1345251.6000
2207	11	1345251.6030
2207	9	1345251.6030
2207	17	1345251.6030
2244	623	1345251.6130
3645	3098	1345251.6230
2349	128	1345251.6310
2349	11	1345251.6310
2349	47	1345251.6310
179	2164	1345251.6310
416	312	1345251.6440
416	161	1345251.6440
498	660	1345251.6480
474	623	1345251.6660
1855	28	1345251.6720
1855	49	1345251.6720
1855	185	1345251.6720
3439	2730	1345251.6740
3439	1278	1345251.6740
666	675	1345251.6780
4450	2147	1345251.6940
1982	3047	1345251.6970
2144	1296	1345251.6990
69	3047	1345251.7000
1859	2608	1345251.7240
1709	314	1345251.7510
3875	882	1345251.7510
2165	407	1345251.7530
2081	1594	1345251.7590
3547	185	1345251.7690
3547	210	1345251.7690
3547	69	1345251.7690
3704	50	1345251.7820
3547	1278	1345251.7910
3547	42	1345251.7910
3547	16	1345251.7910
3547	9	1345251.7910
3547	2730	1345251.7910
3547	47	1345251.7940
4175	3490	1345251.7950
3436	1162	1345251.8170
680	1877	1345251.8350
3633	10	1345251.8530
3633	7	1345251.8530
3633	9	1345251.8530
3633	17	1345251.8530
3056	7	1345251.8620
1997	743	1345251.9030
2136	3370	1345251.9330
2243	59	1345251.9610
3671	1680	1345251.9620
3671	47	1345251.9620
3671	48	1345251.9620
3671	1	1345251.9620
3671	20	1345251.9620
3671	8	1345251.9620
1064	2290	1345251.9940
4066	1135	1345251.9960
4066	346	1345251.9960
4066	1959	1345251.9960
4066	45	1345251.9960
4066	1343	1345251.9960
3770	11	1345252.0120
3770	1	1345252.0120
3770	20	1345252.0120
3770	17	1345252.0120
3770	47	1345252.0120
2001	868	1345252.0210
2003	635	1345252.0450
531	1573	1345252.0570
531	139	1345252.0570
531	1371	1345252.0570
531	697	1345252.0570
4451	643	1345252.0690
4452	1	1345252.1140
4452	11	1345252.1140
4452	8	1345252.1140
4452	47	1345252.1140
4452	49	1345252.1140
4452	48	1345252.1140
4452	128	1345252.1140
4452	20	1345252.1140
4452	1680	1345252.1140
36	1633	1345252.1150
2877	2497	1345252.1190
2126	2591	1345252.1220
4298	20	1345252.1480
991	597	1345252.1770
991	1885	1345252.1770
1987	3	1345252.2270
1987	1	1345252.2270
1987	20	1345252.2270
1987	3601	1345252.2270
2011	1992	1345252.2430
1323	1519	1345252.2540
1965	518	1345252.2890
2348	820	1345252.2940
2348	434	1345252.2940
2348	2581	1345252.2940
920	72	1345252.2990
722	926	1345252.3200
38	1162	1345252.3220
3412	983	1345252.3250
4453	328	1345252.3800
4453	434	1345252.3800
4453	433	1345252.3800
4453	2310	1345252.3800
10	457	1345252.4030
1621	17	1345252.4150
1621	11	1345252.4150
1621	1	1345252.4150
1846	3602	1345252.4410
4170	48	1345252.4770
4318	3434	1345252.4810
2518	16	1345252.5030
2518	937	1345252.5030
2518	1445	1345252.5030
2847	1949	1345252.5190
2119	28	1345252.5340
2119	9	1345252.5340
2119	10	1345252.5340
2119	16	1345252.5340
2119	17	1345252.5340
2119	377	1345252.5340
2119	44	1345252.5340
371	1331	1345252.5620
291	11	1345252.5920
291	10	1345252.5920
972	1536	1345252.6030
274	3138	1345252.6580
3560	3603	1345252.7030
3560	3293	1345252.7030
2866	1098	1345252.7110
2072	3599	1345252.7310
521	740	1345252.7400
551	788	1345252.7420
3459	470	1345252.7650
1912	71	1345252.7680
2337	1628	1345252.8390
2112	716	1345252.8500
934	3119	1345252.8550
1482	677	1345252.8610
2578	1427	1345252.8620
533	2981	1345252.8630
1780	653	1345252.8820
1780	415	1345252.8820
1780	1413	1345252.8820
2505	1974	1345252.8960
3677	20	1345252.9390
1574	20	1345252.9550
30	11	1345252.9590
4454	1628	1345252.9980
3317	199	1345253.0310
3317	3418	1345253.0310
4455	8	1345253.0380
4455	48	1345253.0380
1853	3108	1345253.0510
1853	2069	1345253.0510
1853	824	1345253.0510
1853	660	1345253.0510
1853	310	1345253.0510
1853	599	1345253.0510
1853	662	1345253.0510
1853	403	1345253.0510
1853	434	1345253.0510
1853	146	1345253.0510
2269	2340	1345253.0580
3930	2157	1345253.0690
3272	1555	1345253.0780
2101	48	1345253.0780
2101	1	1345253.0780
2101	11	1345253.0780
2101	45	1345253.0780
433	189	1345253.1580
973	333	1345253.1960
1867	2605	1345253.2190
3155	1296	1345253.3000
3190	782	1345253.3180
1965	201	1345253.3570
4456	44	1345253.3710
4456	28	1345253.3710
4456	17	1345253.3710
4456	20	1345253.3710
4456	50	1345253.3710
4456	7	1345253.3710
4456	8	1345253.3710
4456	62	1345253.3710
4456	143	1345253.3710
875	148	1345253.3710
926	695	1345253.3710
1452	82	1345253.3720
1452	2862	1345253.3720
359	238	1345253.3910
2572	3190	1345253.3970
2572	1811	1345253.3970
2572	430	1345253.3970
34	222	1345253.4050
3744	1680	1345253.4120
3744	20	1345253.4120
3744	17	1345253.4120
3744	7	1345253.4120
3744	128	1345253.4120
3744	266	1345253.4120
2463	3155	1345253.4460
804	3604	1345253.4820
1607	184	1345253.4840
1830	3001	1345253.5200
402	166	1345253.5220
402	443	1345253.5220
1441	1764	1345253.5230
431	1550	1345253.5300
431	1549	1345253.5300
777	238	1345253.5300
1968	3605	1345253.5600
3373	88	1345253.5700
3373	184	1345253.5700
3373	274	1345253.5700
3373	758	1345253.5700
3373	1177	1345253.5700
4425	47	1345253.5940
4054	1681	1345253.6020
4457	1406	1345253.6780
4457	49	1345253.6780
4457	10	1345253.6780
4457	266	1345253.6780
4457	952	1345253.6780
2445	1814	1345253.6890
1551	2671	1345253.7320
1551	1519	1345253.7320
4372	42	1345253.7610
4372	18	1345253.7610
4372	20	1345253.7610
4372	474	1345253.7610
4458	17	1345253.8280
4458	48	1345253.8280
4458	128	1345253.8280
4458	9	1345253.8280
4458	1	1345253.8280
1256	2713	1345253.8680
3157	1065	1345253.8830
106	2254	1345253.8850
106	3606	1345253.8850
4080	9	1345253.9000
4080	312	1345253.9000
4459	161	1345253.9220
4459	27	1345253.9220
4459	28	1345253.9220
4459	13	1345253.9220
4459	952	1345253.9220
3547	758	1345253.9770
3547	274	1345253.9770
3547	1177	1345253.9770
3547	88	1345253.9770
3547	184	1345253.9770
3547	15	1345253.9770
2212	2278	1345254.0030
2212	1546	1345254.0030
1634	499	1345254.0200
1634	3015	1345254.0200
560	1313	1345254.1180
2064	1247	1345254.1200
3937	3434	1345254.1280
161	3570	1345254.2030
3189	3599	1345254.2210
1202	3082	1345254.2230
2801	3277	1345254.2450
4215	42	1345254.2480
4215	41	1345254.2480
4215	163	1345254.2480
4215	7	1345254.2480
4215	11	1345254.2480
4215	17	1345254.2480
4215	15	1345254.2480
3183	15	1345254.3200
3183	3	1345254.3200
3183	61	1345254.3200
3624	1446	1345254.3220
304	2606	1345254.3250
4031	3401	1345254.3300
553	1910	1345254.3370
238	3130	1345254.3900
1359	1842	1345254.3960
1100	19	1345254.4220
1100	48	1345254.4220
3338	266	1345254.4300
3338	8	1345254.4300
3338	10	1345254.4300
3338	7	1345254.4300
3338	17	1345254.4300
760	3607	1345254.4320
760	2318	1345254.4320
4460	266	1345254.4650
318	316	1345254.5320
536	2394	1345254.5370
533	1122	1345254.5440
2343	992	1345254.5570
302	587	1345254.6020
2474	1802	1345254.6210
985	1064	1345254.6230
1885	49	1345254.6300
1289	2572	1345254.6940
1289	2078	1345254.6940
3924	2285	1345254.6990
3673	11	1345254.7360
3673	47	1345254.7360
3673	1452	1345254.7360
3037	11	1345254.7700
3037	2	1345254.7700
37	3001	1345254.7760
491	2067	1345254.7820
3064	49	1345254.7980
193	58	1345254.8350
193	59	1345254.8350
193	42	1345254.8350
193	18	1345254.8350
213	3593	1345254.8460
2248	48	1345254.8680
2248	835	1345254.8680
2511	1680	1345254.9480
4063	44	1345254.9550
4063	62	1345254.9550
4063	50	1345254.9550
4063	7	1345254.9550
4063	28	1345254.9550
4063	143	1345254.9550
2487	623	1345255.0020
2830	641	1345255.0480
4461	143	1345255.0980
4461	28	1345255.0980
4461	44	1345255.0980
4461	62	1345255.0980
4461	50	1345255.0980
4461	17	1345255.0980
4461	20	1345255.0980
4461	7	1345255.0980
4461	8	1345255.0980
4462	143	1345255.1420
4462	50	1345255.1420
4462	62	1345255.1420
4462	28	1345255.1420
4462	44	1345255.1420
4462	17	1345255.1420
4462	20	1345255.1420
4462	8	1345255.1420
4462	7	1345255.1420
942	48	1345255.1520
942	11	1345255.1520
942	1	1345255.1520
1694	754	1345255.1720
870	1744	1345255.1720
1525	693	1345255.1730
2	3587	1345255.1790
667	142	1345255.1980
2713	238	1345255.2030
1963	2875	1345255.2240
2910	119	1345255.2250
2839	2939	1345255.2330
2839	188	1345255.2330
2839	95	1345255.2330
2839	76	1345255.2330
2839	853	1345255.2330
47	47	1345255.2370
3004	18	1345255.2880
3004	16	1345255.2880
2925	2464	1345255.2920
3556	913	1345255.2960
3556	48	1345255.2960
3556	1	1345255.2960
614	339	1345255.3260
763	2015	1345255.3350
1233	3608	1345255.3380
1602	314	1345255.3570
42	406	1345255.3630
1539	1972	1345255.3710
986	312	1345255.3750
3601	3120	1345255.3910
1097	873	1345255.4000
1903	2025	1345255.4540
516	3609	1345255.5000
519	185	1345255.5040
519	48	1345255.5040
985	1975	1345255.5140
1864	48	1345255.5240
1864	47	1345255.5240
1864	913	1345255.5240
2043	1387	1345255.5630
827	774	1345255.5900
1095	835	1345255.5960
1084	1541	1345255.6100
1156	248	1345255.6140
68	406	1345255.6500
717	2109	1345255.6900
2222	1814	1345255.6960
4463	69	1345255.6970
546	439	1345255.7170
1142	1680	1345255.7540
515	597	1345255.7570
584	2086	1345255.7770
2401	184	1345255.7930
2401	19	1345255.7930
2401	62	1345255.7930
3736	438	1345255.8260
2263	65	1345255.8480
2263	266	1345255.8480
2835	1094	1345255.8650
2214	29	1345255.8740
2214	3610	1345255.8740
3543	149	1345255.8950
623	1685	1345255.9160
623	1513	1345255.9160
955	1393	1345255.9210
2214	376	1345255.9300
2214	488	1345255.9300
2214	3413	1345255.9300
2214	2338	1345255.9300
193	1680	1345255.9360
4073	697	1345256.0010
2167	45	1345256.0230
2167	47	1345256.0230
2167	266	1345256.0230
2167	13	1345256.0230
469	2050	1345256.0380
72	763	1345256.0420
72	1723	1345256.0420
1649	406	1345256.0460
1311	457	1345256.1070
632	3611	1345256.1630
1693	560	1345256.1680
290	3484	1345256.1720
290	3507	1345256.1720
3398	867	1345256.1770
